"O_ORDERKEY","O_CUSTKEY","O_ORDERSTATUS","O_TOTALPRICE","O_ORDERDATE","O_ORDERPRIORITY","O_CLERK","O_SHIPPRIORITY","O_COMMENT"
46132352,845863,"O",222761.59,"1998-04-17","1-URGENT","Clerk#000004682",0,"rts above the express requests haggle furiousl"
46132418,438344,"O",68648.01,"1998-05-23","2-HIGH","Clerk#000001093",0,"resias. slyly regular theo"
46132487,492563,"O",295679.48,"1998-05-13","4-NOT SPECIFIED","Clerk#000000678",0,"ven accounts use carefully"
46132512,4963,"O",62869.96,"1998-01-26","4-NOT SPECIFIED","Clerk#000001940",0,"ess, pending foxes haggle quickly above the quickly express h"
46132579,322486,"O",161432.21,"1998-07-08","2-HIGH","Clerk#000003172",0,"e slyly. blithely bold instructions sleep careful"
46132646,1023188,"O",249892.19,"1998-01-02","5-LOW","Clerk#000001167",0,"otes after the slyly regular deposits try to boost across the ca"
46132672,1493611,"O",232646.22,"1998-04-20","1-URGENT","Clerk#000006963",0,"uriously. pending asymptotes among the furiously ironic escapades use furiou"
46132705,203410,"O",47112.07,"1998-02-02","3-MEDIUM","Clerk#000001369",0,"xcuses are fluffily above the"
46132770,881410,"O",117653.28,"1998-02-05","3-MEDIUM","Clerk#000007440",0,"to the furiously final deposits"
5937158,1063874,"O",250066.72,"1998-06-15","5-LOW","Clerk#000005529",0,"s. regular instructions hagg"
5937218,850751,"O",172390.11,"1998-04-09","3-MEDIUM","Clerk#000003346",0,"platelets use fluffily excuses. pending requests wake quickly across th"
5937221,245041,"O",127667.97,"1998-07-20","2-HIGH","Clerk#000003155",0,"iously bold packages boost carefully about the foxes. blithely ironic as"
5937285,1229755,"O",149879.95,"1998-07-11","4-NOT SPECIFIED","Clerk#000005973",0,"grate bold requests? pending instructions use? even a"
5937345,1120156,"O",17778.69,"1998-06-18","3-MEDIUM","Clerk#000008501",0,"sly unusual excuses. fluffily even requests u"
5937379,231431,"O",78551.73,"1998-08-01","4-NOT SPECIFIED","Clerk#000002706",0,"ld excuses. slyly silent pains haggle carefully a"
5937410,1489715,"O",159295.45,"1998-06-16","1-URGENT","Clerk#000008459",0,"lly. blithely ironic asymptotes ca"
5937413,283496,"O",200430.00,"1998-04-15","4-NOT SPECIFIED","Clerk#000006916",0,"lithely final deposit"
5937475,1350082,"O",23201.45,"1998-01-05","5-LOW","Clerk#000006632",0,"en dependencies. furiously express requests above the slyly regular idea"
5937569,3592,"O",50682.51,"1998-06-05","4-NOT SPECIFIED","Clerk#000004900",0,"eposits haggle blithely carefully regular multipliers. f"
5937573,57545,"O",182721.05,"1998-01-09","2-HIGH","Clerk#000001273",0,"ch thinly. quickly special platelets hagg"
5937605,1044473,"O",313081.79,"1998-02-09","5-LOW","Clerk#000007117",0," the quickly ironic dependencies. ruthless pearl"
5937606,1450780,"O",165345.88,"1998-06-23","1-URGENT","Clerk#000000392",0,"tions. bold requests against the acc"
5937664,159664,"O",7088.11,"1998-04-22","1-URGENT","Clerk#000000900",0,"ronic pinto beans detect above the fluffily ironic accounts. quickly i"
5937698,1006202,"O",73827.16,"1998-03-09","1-URGENT","Clerk#000005782",0,"lar requests nag furiously. furiously reg"
5937797,1294717,"O",91149.62,"1998-04-27","3-MEDIUM","Clerk#000000134",0,"uriously ironic deposits. sentiments affix slyly bl"
5937825,794566,"O",181443.31,"1998-04-26","3-MEDIUM","Clerk#000007402",0,"ickly regular packages accord"
5937921,823015,"O",237653.06,"1998-01-07","3-MEDIUM","Clerk#000002172",0," epitaphs wake blithely. regular accounts wake about the"
5937953,951373,"O",178591.74,"1998-05-30","1-URGENT","Clerk#000007547",0,"furiously ironic pinto beans nag beyo"
5937959,1477195,"O",127482.23,"1998-06-11","5-LOW","Clerk#000000555",0,"es are furiously fluffily bold acc"
5937989,620908,"O",161242.05,"1998-06-19","5-LOW","Clerk#000005686",0,"ial accounts boost slyly ironic packages. fluffily final accounts engage fu"
5938020,201499,"O",158763.69,"1998-02-26","4-NOT SPECIFIED","Clerk#000004532",0," final packages haggle furiously against the p"
5938055,539167,"O",214400.46,"1998-05-26","4-NOT SPECIFIED","Clerk#000004271",0,"ncies. carefully busy excuses haggle regular req"
5938084,178639,"O",30184.97,"1998-01-01","3-MEDIUM","Clerk#000003089",0," even dependencies wake furiously even deposits. regular packages boost accord"
5938086,669835,"O",151762.49,"1998-04-09","4-NOT SPECIFIED","Clerk#000001349",0,"ckages sleep furiously about the silent, unusual deposits. blit"
5938242,595553,"O",144987.01,"1998-06-07","3-MEDIUM","Clerk#000005269",0,"egular packages sleep around the blithely regular accounts: ironic es"
5938339,744442,"O",221096.32,"1998-04-23","1-URGENT","Clerk#000001275",0,"fully final sauternes. "
5938371,272669,"O",30516.29,"1998-02-27","1-URGENT","Clerk#000006310",0,"above the quickly fluffy deposits. furiously regul"
5938373,1071034,"O",158769.69,"1998-01-31","3-MEDIUM","Clerk#000007557",0,". carefully unusual deposits wake quickly. furiously ironic ac"
5938464,573592,"O",10603.90,"1998-03-26","2-HIGH","Clerk#000005714",0," accounts. ironic platelets haggle iro"
5938465,1353520,"O",133910.41,"1998-06-01","2-HIGH","Clerk#000007249",0," detect around the slyly ironic d"
5938562,719716,"O",108642.62,"1998-06-11","5-LOW","Clerk#000003267",0,"ffily. ironic instructions dete"
5938567,574760,"O",132992.78,"1998-04-16","1-URGENT","Clerk#000004617",0,"less requests. furiously even deposits haggle blithely "
5938595,685120,"O",22423.41,"1998-06-25","1-URGENT","Clerk#000001212",0,"ithely. final, pending ideas wake against the careful"
5938625,1146215,"O",248258.05,"1998-06-11","1-URGENT","Clerk#000005007",0,"final theodolites sleep even, silent deposits. dependencies wake. fluff"
5938752,407335,"O",206692.79,"1998-02-18","3-MEDIUM","Clerk#000007765",0,"unusual accounts. carefully qui"
5938787,42686,"O",99488.22,"1998-03-12","5-LOW","Clerk#000006188",0,"nal, special deposits. furiously unusual foxes sle"
5938850,4090,"O",102072.27,"1998-03-05","2-HIGH","Clerk#000005233",0,"cording to the slyly quick theodo"
5938884,1049756,"O",161627.41,"1998-02-07","1-URGENT","Clerk#000001481",0," platelets after the sly, ironic package"
5938917,492649,"O",131316.52,"1998-07-01","1-URGENT","Clerk#000006499",0,"ess requests use. carefully fluffy a"
5938948,471331,"O",171185.33,"1998-04-12","2-HIGH","Clerk#000001476",0,"ecial requests. express foxes wake sl"
5938951,1037773,"O",293327.22,"1998-01-11","2-HIGH","Clerk#000004720",0,"tructions nag carefully across the furiously bold packa"
5939014,1372813,"O",151682.11,"1998-06-03","1-URGENT","Clerk#000009706",0,"slyly regular pinto beans. fluffily"
5939045,132035,"O",233866.78,"1998-04-10","4-NOT SPECIFIED","Clerk#000000013",0,"posits haggle. furiously even accounts wa"
5939106,335165,"O",117807.48,"1998-02-17","4-NOT SPECIFIED","Clerk#000002648",0,"sts. slyly final foxe"
5939110,895904,"O",263846.00,"1998-07-22","2-HIGH","Clerk#000001166",0," finally carefully regular instruc"
5939139,238216,"O",186238.84,"1998-08-01","5-LOW","Clerk#000004127",0," furiously after the slyly regular deposit"
5939424,959824,"O",160169.91,"1998-07-24","3-MEDIUM","Clerk#000006966",0,"press requests integrate carefully around the blithely e"
5939431,1425541,"O",177824.25,"1998-07-02","1-URGENT","Clerk#000004982",0,". quickly even requests lose slyly. special"
5939458,1320733,"O",12268.48,"1998-05-29","1-URGENT","Clerk#000009766",0,"ular gifts wake. slyly final requests hang. expre"
5939494,606907,"O",122653.42,"1998-05-25","3-MEDIUM","Clerk#000006538",0,"tructions. pending depo"
5939655,489916,"O",249829.95,"1998-03-15","2-HIGH","Clerk#000007536",0,"ing, even theodolites. enticingly "
5939744,94141,"O",181478.15,"1998-02-26","1-URGENT","Clerk#000007838",0,"ke slyly slyly express requests. furiously special packages cajole slyly acco"
5939808,442786,"O",190863.86,"1998-06-23","3-MEDIUM","Clerk#000009888",0,"xes. furiously even accounts cajole sometimes. final pinto beans sleep"
5939840,147265,"O",212244.27,"1998-03-18","5-LOW","Clerk#000008086",0,"even packages cajole bl"
5939943,904250,"O",199291.00,"1998-04-25","5-LOW","Clerk#000006059",0,"equests. requests use slyly-- ironic instructions haggle according to "
5939973,970427,"O",284834.24,"1998-04-10","4-NOT SPECIFIED","Clerk#000001247",0," dependencies eat blithely according to the foxes. slyly"
5940099,1422571,"O",163439.37,"1998-04-04","4-NOT SPECIFIED","Clerk#000001178",0,"asymptotes wake blithely above"
5940102,1205900,"O",346944.85,"1998-02-02","1-URGENT","Clerk#000001899",0,"refully unusual foxes. "
5940134,455851,"O",176221.13,"1998-06-04","2-HIGH","Clerk#000009219",0,"to beans. ironic, bold accounts haggle quickly carefully final"
5940160,1036048,"O",135990.64,"1998-01-04","5-LOW","Clerk#000001332",0,"ely. forges cajole according to the special instructions. someti"
5940192,420142,"O",110741.27,"1998-01-07","5-LOW","Clerk#000007675",0,"c accounts wake never. accounts are fluffily across"
5940229,247507,"O",33528.52,"1998-01-15","5-LOW","Clerk#000002830",0,"eas. silently even requests are quickly. blithely express sentiment"
5940483,1290887,"O",157636.57,"1998-01-20","5-LOW","Clerk#000002978",0,"ular packages. quickly ironic theodol"
5940487,461131,"O",141728.38,"1998-07-04","3-MEDIUM","Clerk#000005648",0,"blithely unusual, special patterns. quietly regular theodolites abou"
5940513,1467397,"O",40705.18,"1998-03-31","2-HIGH","Clerk#000003194",0,"ckages. furiously ironic accounts integrate carefully blithely regul"
5940576,557548,"O",376384.66,"1998-06-01","1-URGENT","Clerk#000007139",0,"deas haggle alongside of the slyly regular patterns. regular, even pi"
5940579,3676,"O",267075.87,"1998-03-29","5-LOW","Clerk#000007215",0,"sly alongside of the slyly express i"
5940613,669694,"O",159589.12,"1998-02-09","4-NOT SPECIFIED","Clerk#000009715",0,"ally even accounts haggle. bold excuses eat furiously above the"
5940742,1078060,"O",103773.44,"1998-01-04","1-URGENT","Clerk#000005253",0,"ly pending instructions about the carefully regular requests "
5940771,519835,"O",184396.76,"1998-03-02","2-HIGH","Clerk#000004307",0,"ng the slowly unusual foxes play along the i"
5940832,266408,"O",202370.16,"1998-02-10","5-LOW","Clerk#000003701",0,"olites. pending, close tithes "
5940866,193144,"O",97525.15,"1998-03-04","3-MEDIUM","Clerk#000007915",0," express packages serve furiously after the si"
5941029,659894,"O",106934.75,"1998-05-20","3-MEDIUM","Clerk#000002359",0," instructions: regular theodolites about the carefully expr"
5941057,917929,"O",146233.27,"1998-07-22","5-LOW","Clerk#000002069",0,"ructions. special requests according to the fluffily pending foxes wake fluffi"
5941127,963703,"O",310854.42,"1998-05-27","2-HIGH","Clerk#000001805",0,"tions haggle slyly. blithely regular accounts are slyly iro"
5941153,410581,"O",114002.04,"1998-02-20","1-URGENT","Clerk#000009999",0,"quests mold blithely regular requests."
5941155,727382,"O",69319.35,"1998-06-18","3-MEDIUM","Clerk#000001269",0,"es wake. deposits will have to use carefu"
5941217,1335101,"O",105891.06,"1998-04-01","5-LOW","Clerk#000000267",0,"ess packages integrate ironically busy decoys. asymptotes haggle. "
5941284,838772,"O",183246.75,"1998-02-02","1-URGENT","Clerk#000005847",0,"requests. furiously special packages wake. blithely ironic packages"
5941319,1434755,"O",27671.88,"1998-03-03","4-NOT SPECIFIED","Clerk#000007738",0,"ly. final theodolites wake. bold requ"
5941441,1429099,"O",93366.52,"1998-07-07","4-NOT SPECIFIED","Clerk#000004308",0,"ptotes haggle. excuses sleep slyly blithely c"
5941504,1244560,"O",121583.71,"1998-01-07","5-LOW","Clerk#000004006",0,"lithely. furiously r"
5941568,302482,"O",147218.14,"1998-03-05","5-LOW","Clerk#000001650",0,"the final, unusual theodolites. furiously silent pinto beans ac"
5941605,410272,"O",101483.18,"1998-05-04","3-MEDIUM","Clerk#000008264",0,"ets cajole furiously despite the "
5941606,1440097,"O",33138.30,"1998-05-15","2-HIGH","Clerk#000003878",0,"courts. even deposits play above the carefully pen"
5941730,448123,"O",61206.25,"1998-06-21","3-MEDIUM","Clerk#000003154",0,"posits. slyly regular packages wake carefully express requests. fluffil"
5941794,824558,"O",43309.12,"1998-03-11","5-LOW","Clerk#000001473",0,"y even ideas. furiously pending accounts hinder furiou"
5941856,396556,"O",129294.40,"1998-03-03","4-NOT SPECIFIED","Clerk#000009687",0,"ickly express asymptotes are. regularly even fo"
5941888,1357111,"O",134068.70,"1998-07-02","4-NOT SPECIFIED","Clerk#000007404",0," nag quickly regularly "
5941889,1459207,"O",118983.19,"1998-01-23","3-MEDIUM","Clerk#000006273",0,"re special instructions. blithely regular"
5941892,1442914,"O",188997.52,"1998-03-15","5-LOW","Clerk#000004752",0,"rns against the regular, silent pinto beans nag against"
5941895,1485071,"O",18476.01,"1998-07-14","4-NOT SPECIFIED","Clerk#000002349",0,"luffily regular packages haggle. blithely express instructions "
5941959,1244239,"O",84089.37,"1998-07-19","5-LOW","Clerk#000001897",0,"alongside of the quickly final theodolites. deposits boost alongside of the c"
5942019,1440155,"O",169867.28,"1998-02-11","3-MEDIUM","Clerk#000001227",0,"e. blithely express pinto beans "
5942083,801130,"O",25634.04,"1998-02-03","1-URGENT","Clerk#000002385",0,"l accounts cajole qu"
5942144,1259804,"O",5450.01,"1998-05-12","4-NOT SPECIFIED","Clerk#000009047",0,"tions. ironic foxes haggle carefully. slyly even foxes nag quickl"
5942179,1060522,"O",243995.15,"1998-06-02","2-HIGH","Clerk#000002893",0,"s the slyly regular packages sleep about the carefully final requests"
5942242,1246978,"O",180765.50,"1998-05-14","5-LOW","Clerk#000005277",0,"sly special ideas. carefully even packages sleep. "
5942339,699511,"O",134102.90,"1998-04-22","2-HIGH","Clerk#000002673",0,"otes against the regular pinto beans are carefully around the rut"
5942375,11353,"O",297116.41,"1998-06-25","4-NOT SPECIFIED","Clerk#000005394",0,"the quickly ironic sheaves. quickly final deposits wake. quickly regular"
5942400,294718,"O",97192.87,"1998-07-20","3-MEDIUM","Clerk#000002918",0," theodolites are. slyly"
5942535,873328,"O",48015.52,"1998-04-29","2-HIGH","Clerk#000006378",0,"the doggedly unusual packages. "
5942563,1165264,"O",144113.69,"1998-05-19","5-LOW","Clerk#000001923",0,". quietly pending frays serve furiously. quickly pending ideas ca"
5942599,710687,"O",119672.71,"1998-01-11","4-NOT SPECIFIED","Clerk#000004069",0," final deposits sleep furiously above the furiously regular foxes. carefu"
5942662,621820,"O",136653.51,"1998-01-30","1-URGENT","Clerk#000006400",0,"cajole quickly. blithely final ideas sublate slyly fluffily e"
5942726,697858,"O",20446.12,"1998-04-04","1-URGENT","Clerk#000004328",0,"y ironic sentiments. furiously even d"
12732449,934598,"O",65448.73,"1998-05-13","1-URGENT","Clerk#000006155",0,"se blithely. blithely even asymptotes nag fluffil"
12732452,584035,"O",142734.39,"1998-07-29","5-LOW","Clerk#000003066",0,"ely ironic requests. slyly unusual dependencies haggle fl"
12732453,1350871,"O",120326.19,"1998-02-20","1-URGENT","Clerk#000000815",0,"e the idly fluffy deposits boost slyly furiously bold accounts. furiously iron"
12732455,503822,"O",280490.76,"1998-01-10","4-NOT SPECIFIED","Clerk#000006460",0,"lithely. final, even packages haggle blithely accounts-- idea"
12732514,942160,"O",129408.82,"1998-05-09","5-LOW","Clerk#000005410",0," boost after the furiousl"
12732705,983582,"O",301982.06,"1998-07-19","3-MEDIUM","Clerk#000005458",0,"reful packages are slyly after the furiously speci"
12732739,212012,"O",66790.58,"1998-03-22","5-LOW","Clerk#000009296",0,"ages. slyly unusual pinto beans are"
12732773,492154,"O",93030.06,"1998-05-13","2-HIGH","Clerk#000003475",0,"p blithely against the blithely iron"
12732832,891493,"O",294985.01,"1998-03-15","2-HIGH","Clerk#000007641",0,"lyly across the fluffily regular requests. slyly blithe pinto beans af"
12732931,1004159,"O",43676.42,"1998-03-04","1-URGENT","Clerk#000006564",0," final ideas according to the slyly ev"
12732935,126257,"O",253947.97,"1998-05-18","3-MEDIUM","Clerk#000006441",0,"nal packages. slyly even theodolites detect furiously despite t"
12733024,691169,"O",160238.97,"1998-02-03","4-NOT SPECIFIED","Clerk#000007560",0,"the boldly regular ideas boost carefully against the express requests"
12733058,300385,"O",4399.71,"1998-03-02","5-LOW","Clerk#000003423",0,". blithely final accounts nag ou"
12733059,1062139,"O",83667.69,"1998-07-17","1-URGENT","Clerk#000009392",0,"ts sleep blithely bold excuses. furiously r"
12733061,71713,"O",204653.56,"1998-01-16","4-NOT SPECIFIED","Clerk#000005791",0,"nstructions haggle slyly. dinos af"
12733092,814396,"O",308339.29,"1998-07-22","4-NOT SPECIFIED","Clerk#000007598",0,"dolites kindle about the furiously express ac"
12733185,494854,"O",150818.84,"1998-01-15","2-HIGH","Clerk#000008211",0,"y after the express accounts. carefull"
12733190,1428883,"O",16300.52,"1998-01-20","1-URGENT","Clerk#000000025",0,"ironic, even pinto beans haggle slyly pending ideas-- e"
12733316,471673,"O",223610.52,"1998-01-17","4-NOT SPECIFIED","Clerk#000008159",0,"ly instructions. furiously even instructions acro"
12733345,189613,"O",78018.45,"1998-01-27","3-MEDIUM","Clerk#000007161",0,"ully above the even accounts. furiously fin"
12733382,511885,"O",138340.20,"1998-07-27","1-URGENT","Clerk#000005208",0,"lyly furiously regular pinto beans. slyly unusual foxes use slyly. pinto bean"
12733412,1225091,"O",311948.22,"1998-07-08","4-NOT SPECIFIED","Clerk#000003740",0,"ounts. final instructions sleep"
12733413,1089466,"O",196529.32,"1998-07-18","1-URGENT","Clerk#000007388",0,"r packages around the ex"
12733440,485330,"O",108640.73,"1998-06-21","4-NOT SPECIFIED","Clerk#000001042",0,"deposits detect furiously regular re"
12733447,1191250,"O",185298.78,"1998-02-22","4-NOT SPECIFIED","Clerk#000001440",0,"silent requests. carefully regular dolphins sleep sometimes regular"
12733475,1325065,"O",329071.99,"1998-07-03","3-MEDIUM","Clerk#000000540",0,"ngly. blithely ironic accounts sleep furiously about the quickly iro"
12733508,160441,"O",138611.58,"1998-04-18","5-LOW","Clerk#000007908",0,"inal pinto beans cajole close accounts. regula"
12733511,1210184,"O",242236.79,"1998-03-18","2-HIGH","Clerk#000002514",0," pinto beans shall sleep furiously."
12733542,1334560,"O",194058.04,"1998-07-27","2-HIGH","Clerk#000004708",0," quickly pending accounts snooze quickly after"
12733601,632500,"O",173752.75,"1998-05-26","5-LOW","Clerk#000003849",0,"pliers are slyly quickly ironic "
12733603,1123658,"O",16625.41,"1998-01-08","3-MEDIUM","Clerk#000005110",0," bold packages. sometimes even decoys de"
12733636,212851,"O",384186.56,"1998-02-19","1-URGENT","Clerk#000000443",0," nag quickly. even theodolites detect furiously beneath the "
12733701,1399231,"O",42713.94,"1998-02-07","3-MEDIUM","Clerk#000001512",0,"y even foxes are finally furiously final excuses. final, i"
12733765,1495289,"O",77695.73,"1998-06-17","4-NOT SPECIFIED","Clerk#000001828",0,"ly silent ideas. pinto beans dazzle slyly. regular escap"
12733827,1345043,"O",111790.11,"1998-06-12","1-URGENT","Clerk#000008840",0,"al pinto beans wake fluffily slyly final packages. carefully stealthy reque"
12733895,96557,"O",133142.92,"1998-05-15","3-MEDIUM","Clerk#000007972",0,"cording to the blithely even depo"
12733955,1277752,"O",3861.48,"1998-07-14","5-LOW","Clerk#000000359",0,"usly pending courts. carefully final depths of the express de"
12733957,725234,"O",91966.78,"1998-07-02","1-URGENT","Clerk#000000621",0,"s x-ray blithely across the slyly regular packages. regular"
12734016,646537,"O",246861.25,"1998-01-15","5-LOW","Clerk#000006189",0,"ructions play furiously silent packages. ruthlessly unusual"
12734020,1076417,"O",40500.99,"1998-06-28","3-MEDIUM","Clerk#000004293",0,"egular foxes use. blithely regular accounts wake evenly along the pendin"
12734083,629417,"O",166891.76,"1998-02-14","3-MEDIUM","Clerk#000007091",0,"thely ironic requests"
12734084,595232,"O",46170.93,"1998-01-01","2-HIGH","Clerk#000002643",0,"es sleep furiously furiously"
12734086,474112,"O",164523.40,"1998-01-06","5-LOW","Clerk#000009468",0,"use carefully unusual frets"
12734113,2872,"O",83739.17,"1998-04-14","5-LOW","Clerk#000008748",0,"old, regular warhorses brea"
12734177,959702,"O",69322.05,"1998-06-10","3-MEDIUM","Clerk#000004864",0,"ing requests hinder about the ironic packa"
12734275,372193,"O",260610.27,"1998-07-08","5-LOW","Clerk#000007889",0,"s. regular foxes sleep. permanent deposits are. carefully ironic in"
12734337,25030,"O",241874.35,"1998-03-25","2-HIGH","Clerk#000002548",0,"final requests integrate furiously-- regular ideas det"
12734340,667904,"O",317534.82,"1998-07-07","2-HIGH","Clerk#000005806",0," blithely quick platelets against the"
12734341,958187,"O",48715.00,"1998-03-14","1-URGENT","Clerk#000008672",0,"en sentiments. packages wake after the carefully silent packages; b"
12734432,643456,"O",119729.45,"1998-02-25","4-NOT SPECIFIED","Clerk#000007157",0," theodolites. foxes wake carefully. quickly r"
12734434,1409704,"O",140502.15,"1998-01-06","2-HIGH","Clerk#000005366",0,"e fluffily unusual pinto beans? slyly even deposits affix blithely silent fo"
12734498,2962,"O",140864.63,"1998-01-18","4-NOT SPECIFIED","Clerk#000005586",0," final instructions: slyly ironic platelets cajole carefully blithely eve"
12734531,572717,"O",61108.06,"1998-04-18","2-HIGH","Clerk#000009935",0,"carefully bold ideas. even packages wake slyly quickly special pa"
12734532,149929,"O",139366.35,"1998-02-27","4-NOT SPECIFIED","Clerk#000004065",0,"ly regular theodolites? blithel"
12734598,804698,"O",63175.12,"1998-05-22","2-HIGH","Clerk#000004668",0,"y ironic instructions. ironic ideas cajole slyly fluffily ironic "
12734625,426838,"O",224938.94,"1998-03-17","4-NOT SPECIFIED","Clerk#000001639",0," blithely ironic packages."
12734694,461839,"O",332646.89,"1998-04-13","4-NOT SPECIFIED","Clerk#000009153",0,"ess theodolites. slyly regular packages are. bold, regular ideas sleep ca"
12734791,585970,"O",165696.97,"1998-04-30","4-NOT SPECIFIED","Clerk#000002924",0,"ckly according to the blithely regul"
12734816,864539,"O",136657.72,"1998-01-30","4-NOT SPECIFIED","Clerk#000009538",0,"ole. carefully regular deposits bre"
12734822,82391,"O",214830.09,"1998-07-07","1-URGENT","Clerk#000009739",0,"ke slyly even accounts. final requests wake quickly. slyly final"
12734881,35366,"O",177586.94,"1998-07-07","5-LOW","Clerk#000002695",0,"egular theodolites. foxes around the slyly regular "
12734885,194003,"O",229581.34,"1998-01-31","2-HIGH","Clerk#000005493",0,"press pinto beans haggle doggedly special requests. ironic theodo"
12734916,1193096,"O",193554.53,"1998-03-13","2-HIGH","Clerk#000006411",0,"onic requests. fluffily ironic requests sleep blithely through the regular"
12734948,1415794,"O",70612.26,"1998-06-09","3-MEDIUM","Clerk#000002518",0,"arefully slyly even acc"
12734949,729289,"O",178162.67,"1998-01-24","1-URGENT","Clerk#000008019",0,"ng to the slyly special decoys. regular instructions "
12734976,1225531,"O",406304.47,"1998-01-05","3-MEDIUM","Clerk#000000850",0,"iers. furiously unusual pinto b"
12734977,976673,"O",90419.99,"1998-05-30","3-MEDIUM","Clerk#000000603",0,"furiously ideas. regular packages"
12734982,1267312,"O",253323.77,"1998-06-25","5-LOW","Clerk#000006399",0,"lyly fluffy theodolites. bold, pending ideas around "
12735076,659080,"O",234904.53,"1998-04-01","2-HIGH","Clerk#000003506",0," slyly special courts. slyly fi"
12735079,117721,"O",19822.30,"1998-05-08","3-MEDIUM","Clerk#000000273",0," accounts doubt alongside of the unusual requests. furiously sile"
12735107,1049912,"O",73678.94,"1998-03-20","5-LOW","Clerk#000003786",0,"ke blithely final, even accounts. car"
12735136,74990,"O",95222.57,"1998-03-02","4-NOT SPECIFIED","Clerk#000001955",0,"nic patterns haggle along the packages. final pinto beans cajole carefully sil"
12735175,464194,"O",225530.53,"1998-05-17","4-NOT SPECIFIED","Clerk#000002058",0,"l instructions. blithely ironic accounts along the slyly regu"
12735206,1130029,"O",305708.95,"1998-04-13","4-NOT SPECIFIED","Clerk#000005632",0,"sits. carefully regular accounts boost against the express packages. sl"
12735328,325567,"O",68971.42,"1998-07-11","1-URGENT","Clerk#000009418",0,"ven deposits. requests wake after the bold theodolites. even reques"
12735396,1497484,"O",112719.70,"1998-06-19","2-HIGH","Clerk#000001822",0,"luffily even dinos. platelets wake above the"
12735424,1238561,"O",247871.65,"1998-04-22","1-URGENT","Clerk#000008020",0,"yly ironic foxes haggl"
12735427,787865,"O",83355.84,"1998-04-06","4-NOT SPECIFIED","Clerk#000000261",0,"e the carefully ironic asymptotes! slyly regular de"
12735776,822473,"O",245341.77,"1998-02-10","4-NOT SPECIFIED","Clerk#000003517",0,"ithely packages. regular, regular requ"
12735778,653587,"O",101335.28,"1998-03-20","3-MEDIUM","Clerk#000002983",0,"nstructions alongside of the f"
12735811,4313,"O",137150.06,"1998-06-29","4-NOT SPECIFIED","Clerk#000009599",0,"ly regular requests sleep slyly against the quickly silent"
12735814,1058168,"O",96892.08,"1998-03-15","5-LOW","Clerk#000001947",0," sleep carefully. furiously ironic accounts wake blithely among the caref"
12735843,1122820,"O",46440.22,"1998-04-27","2-HIGH","Clerk#000002415",0,"ag slyly. carefully even pinto beans boost"
12735873,1889,"O",277737.71,"1998-01-29","3-MEDIUM","Clerk#000000514",0,"equests detect. slyly ironic accounts grow fluffily unusual platelets; doggedl"
12735875,430309,"O",122295.96,"1998-06-10","1-URGENT","Clerk#000007829",0,"pinto beans integrate furiously. ironic dependencies wa"
12735904,1229351,"O",83918.89,"1998-06-28","5-LOW","Clerk#000006281",0," platelets unwind. reg"
12735937,811151,"O",158367.70,"1998-01-02","4-NOT SPECIFIED","Clerk#000006280",0,"ounts. quickly ironic instructions boost slyly. dug"
12735968,755530,"O",155464.07,"1998-07-28","5-LOW","Clerk#000003867",0,"t, even requests use unusual, regular theodolite"
12736003,295793,"O",189779.94,"1998-03-07","1-URGENT","Clerk#000005918",0,"ithely pending tithes! fluffily daring warthogs a"
12736066,581299,"O",98409.21,"1998-02-19","5-LOW","Clerk#000003181",0,"ages cajole never around the thinly regular deposits. regular idea"
12736068,1334536,"O",259674.01,"1998-07-05","3-MEDIUM","Clerk#000006324",0,"oss the dependencies. permanent, regular deposits ag"
12736099,1109195,"O",170590.22,"1998-04-21","5-LOW","Clerk#000007682",0,"n instructions after the furiously iro"
12736102,1023739,"O",208643.08,"1998-06-16","2-HIGH","Clerk#000005052",0,"uses wake around the regular accounts. regular account"
12736129,1396390,"O",122058.69,"1998-05-01","5-LOW","Clerk#000001124",0,"osits. slyly unusual ideas sleep along the requests. sometimes "
12736131,476389,"O",77644.71,"1998-03-08","1-URGENT","Clerk#000002914",0,"nt instructions: accounts are after the blithely regular theodo"
12736160,1412833,"O",11388.12,"1998-01-08","1-URGENT","Clerk#000007135",0,"osits are furiously final th"
12736225,778618,"O",20446.32,"1998-05-04","5-LOW","Clerk#000005856",0,"cial deposits detect blithely ironic foxes. regular, bold platelets are"
12736321,645754,"O",156776.58,"1998-04-06","5-LOW","Clerk#000004975",0,"uests. final excuses by the sly, unusual id"
12736327,496568,"O",285641.73,"1998-04-21","2-HIGH","Clerk#000009053",0,"ts. instructions are against the pending, regular du"
12736354,616340,"O",202527.55,"1998-01-19","4-NOT SPECIFIED","Clerk#000002744",0,"counts after the carefully even "
12736417,72094,"O",223812.26,"1998-02-25","3-MEDIUM","Clerk#000009783",0,"ly special accounts acc"
12736480,1061486,"O",127071.62,"1998-01-05","3-MEDIUM","Clerk#000001284",0,"otes do nag; furiously final instructions are carefully."
12736512,161915,"O",49142.73,"1998-03-25","1-URGENT","Clerk#000007624",0,"side of the furiously fl"
12736579,938020,"O",26827.99,"1998-04-02","3-MEDIUM","Clerk#000000543",0," slyly stealthy deposits wake furiously ideas. even "
12736613,363652,"O",125675.03,"1998-07-09","5-LOW","Clerk#000002661",0," asymptotes cajole carefully bold accounts. permanently final theodolites us"
