"O_ORDERKEY","O_CUSTKEY","O_ORDERSTATUS","O_TOTALPRICE","O_ORDERDATE","O_ORDERPRIORITY","O_CLERK","O_SHIPPRIORITY","O_COMMENT"
21122983,1272773,"O",47132.72,"1996-12-28","2-HIGH","Clerk#000002691",0,"yly special foxes. unusual, even theodolites are furiously. s"
21123011,160982,"O",168768.92,"1996-12-25","2-HIGH","Clerk#000006146",0,"excuses integrate above the fluffily close theodolites. sl"
21123040,1279855,"O",214308.89,"1996-08-21","1-URGENT","Clerk#000004855",0,"ions against the express, special dependencies cajole bli"
21123046,332491,"O",232914.00,"1996-10-09","2-HIGH","Clerk#000004535",0,"quickly regular request"
21123079,1230572,"O",96200.67,"1996-01-20","2-HIGH","Clerk#000004506",0,"r theodolites. blithely e"
21123136,500135,"O",185724.43,"1996-05-27","4-NOT SPECIFIED","Clerk#000009898",0,"ns among the quickly pending requests haggle blithely against the pending dep"
21123139,1324862,"O",56114.36,"1996-02-23","5-LOW","Clerk#000005077",0,"posits are fluffily even requests. quickly regular deposits use caref"
21123168,1325089,"O",253466.63,"1996-03-05","5-LOW","Clerk#000001086",0,"al, regular requests wake carefully ironic "
21123170,1395511,"O",136286.29,"1996-08-01","3-MEDIUM","Clerk#000004222",0,"ular foxes cajole blithely carefully regular orbits: slyly sp"
44294981,1447435,"O",95734.01,"1996-04-06","4-NOT SPECIFIED","Clerk#000000311",0,"efully regular platelets. boldly "
44295008,1353125,"O",312111.49,"1996-11-01","4-NOT SPECIFIED","Clerk#000003200",0,"he blithely unusual packages "
44295045,579187,"O",184949.62,"1996-11-07","4-NOT SPECIFIED","Clerk#000001189",0,"foxes cajole carefully regul"
44295047,752641,"O",223766.56,"1996-11-18","5-LOW","Clerk#000009404",0," deposits. fluffily bold waters according to the pending, final deposits af"
44295075,928120,"O",205732.60,"1996-01-28","2-HIGH","Clerk#000000912",0,". furiously bold ideas along the accounts wake blithely "
44295079,204910,"O",163554.75,"1996-12-11","5-LOW","Clerk#000008024",0,"y regular pinto beans sleep against the furiously pending instructio"
44295141,1343780,"O",94923.36,"1996-08-15","4-NOT SPECIFIED","Clerk#000009606",0,"nusual tithes about the carefully special foxes haggle quic"
44295171,690520,"O",143661.22,"1996-08-01","4-NOT SPECIFIED","Clerk#000001917",0,"of the fluffily regular requests. r"
44295205,1118416,"O",156217.96,"1996-12-11","3-MEDIUM","Clerk#000007426",0,"silent dugouts above the carefully unusua"
44295238,414706,"O",330811.62,"1996-07-10","4-NOT SPECIFIED","Clerk#000009555",0,"lites use blithely regular packages. carefull"
44295264,836432,"O",66310.55,"1996-09-12","2-HIGH","Clerk#000000423",0,"ions. quickly sly theodolites nag carefu"
44295299,12697,"O",50315.00,"1996-09-13","5-LOW","Clerk#000007571",0,"heodolites impress carefully alongside of the pending in"
44295301,998149,"O",52402.64,"1996-11-19","2-HIGH","Clerk#000002985",0,"ns sleep quiet accounts. carefull"
44295328,486892,"O",271144.75,"1996-10-08","4-NOT SPECIFIED","Clerk#000001217",0,"y alongside of the carefully regul"
44295363,1153460,"O",110862.80,"1996-01-01","4-NOT SPECIFIED","Clerk#000006775",0,"ording to the sometime"
44295367,989818,"O",48461.77,"1996-04-03","4-NOT SPECIFIED","Clerk#000000931",0,"eposits. bold instructions sleep quickly. fluffily express sauternes"
44295394,637162,"O",172534.75,"1996-08-20","1-URGENT","Clerk#000004030",0,"into beans above the care"
44295424,595625,"O",88384.33,"1996-06-10","2-HIGH","Clerk#000009380",0," ironic ideas haggle fluffily above the furiously final pinto beans."
44295429,1198102,"O",59454.98,"1996-05-02","2-HIGH","Clerk#000002757",0,"ular warhorses promise according to the slyly bold ideas. i"
44295493,1234153,"O",211713.50,"1996-08-06","2-HIGH","Clerk#000000567",0,"yly regular theodolites integrate carefully blithely express accounts. car"
44295553,679369,"O",154695.06,"1996-03-07","4-NOT SPECIFIED","Clerk#000006733",0," cajole. fluffily unusual foxes are slyly according to the carefully bold"
44295555,1400794,"O",288072.00,"1996-03-29","3-MEDIUM","Clerk#000002092",0,"losely express gifts according to the furiously stealthy accou"
44295619,49147,"O",192964.94,"1996-01-24","1-URGENT","Clerk#000009634",0,"ronic deposits wake furiously hockey"
44295622,18428,"O",166374.18,"1996-10-22","3-MEDIUM","Clerk#000000977",0," beans according to the final theodolit"
44295623,712712,"O",78765.64,"1996-02-19","3-MEDIUM","Clerk#000005713",0,"quests affix quickly ironic requests. fluffily pending deposits"
44295654,629581,"O",259539.35,"1996-03-15","5-LOW","Clerk#000006075",0,"e of the theodolites"
44295684,1248316,"O",79810.18,"1996-07-17","2-HIGH","Clerk#000004175",0,"onic pinto beans. slyly f"
44295782,900490,"O",156029.76,"1996-06-07","5-LOW","Clerk#000002608",0,"ously. quickly slow deposits haggle according to the closely express r"
44295808,1421320,"O",151927.71,"1996-03-23","3-MEDIUM","Clerk#000001188",0,"ular realms. even, silent dinos haggle even t"
44295812,1092439,"O",406285.54,"1996-02-18","3-MEDIUM","Clerk#000000361",0,"es. fluffily final escapades use after the quickly pending p"
44295813,592738,"O",3178.50,"1996-09-13","4-NOT SPECIFIED","Clerk#000007897",0,"cuses among the unusual theodolite"
44295814,639083,"O",322775.28,"1996-06-08","3-MEDIUM","Clerk#000008360",0,"regular pinto beans. blithely final instructions cajole excuses. furiou"
44295843,100726,"O",156252.70,"1996-12-12","5-LOW","Clerk#000003372",0,"he deposits use within the furiously bold fo"
44295908,1272779,"O",239347.53,"1996-05-14","5-LOW","Clerk#000002982",0,"ometimes final accounts. furiously ironic platelets aga"
44295910,928037,"O",209705.81,"1996-09-25","4-NOT SPECIFIED","Clerk#000003638",0," permanently final deposits use furiously. carefully enticing"
44295911,517216,"O",123399.30,"1996-04-03","3-MEDIUM","Clerk#000008603",0,"al dependencies. accounts sleep caref"
44295939,217840,"O",23537.98,"1996-01-17","5-LOW","Clerk#000003232",0,"kages sleep quickly quickly even foxes. pending deposi"
44295941,478843,"O",68014.45,"1996-02-18","1-URGENT","Clerk#000005003",0," to the ironically ruthless dependencies. s"
44295970,78457,"O",91742.60,"1996-04-28","1-URGENT","Clerk#000008058",0,"gular excuses. blithely special pinto beans at the blithely furious asymptote"
44296001,477778,"O",236089.90,"1996-01-16","4-NOT SPECIFIED","Clerk#000002894",0,"y bold excuses. furiously silent deposits boost quickly carefully unus"
44296006,205708,"O",132065.53,"1996-09-14","1-URGENT","Clerk#000007540",0,". pending, final instructions doubt blithely blithely "
44296038,680326,"O",313463.48,"1996-01-16","2-HIGH","Clerk#000003083",0,"y ideas. carefully final accounts according"
44296071,984778,"O",267698.58,"1996-12-22","3-MEDIUM","Clerk#000001496",0,"quests cajole carefully carefully pending theodolites. final packages detect q"
44296130,1244111,"O",49264.75,"1996-02-28","4-NOT SPECIFIED","Clerk#000004966",0,"ual requests cajole carefully blithely "
44296132,648088,"O",202054.71,"1996-01-27","4-NOT SPECIFIED","Clerk#000005569",0,"press accounts hang slyly against the requests. furiously pending reques"
44296160,982321,"O",43995.15,"1996-07-11","4-NOT SPECIFIED","Clerk#000009933",0,"even deposits. quickly silent accounts haggle alongside of the express, pend"
44296161,854839,"O",343714.20,"1996-04-19","2-HIGH","Clerk#000001777",0,"e bold platelets. slyly regular instruc"
44296164,342889,"O",293770.74,"1996-02-02","2-HIGH","Clerk#000005114",0,"xpress, express theodolites sleep against the carefully fi"
44296259,30893,"O",212416.19,"1996-04-10","2-HIGH","Clerk#000005753",0,"yly express orbits boost. silent, even requests are acros"
44296260,206906,"O",161403.86,"1996-05-04","1-URGENT","Clerk#000006867",0,"osits. slyly ironic accounts wake carefully. quickly ironic deposits are "
44296263,81371,"O",238780.46,"1996-10-11","2-HIGH","Clerk#000002239",0,"usly regular asymptotes eat after the blithely special foxes. bold sentim"
44296289,1210468,"O",33997.40,"1996-08-31","2-HIGH","Clerk#000005153",0,"ts are express pinto beans. furiously special platelets are-- slyl"
44296290,1311914,"O",294636.48,"1996-12-19","2-HIGH","Clerk#000002812",0,"thely unusual theodolites wake blithely quickly "
44296293,750710,"O",102661.73,"1996-07-30","4-NOT SPECIFIED","Clerk#000008087",0," was blithely furiously pending pinto beans. ironic packages sleep. expr"
44296359,222248,"O",88828.90,"1996-11-19","3-MEDIUM","Clerk#000009751",0," the slyly regular foxes. express, silent theodolite"
44296421,71974,"O",151898.22,"1996-04-14","5-LOW","Clerk#000002826",0," bold packages. daringly regular accounts cajole carefully dugouts. furiously "
44296450,1106944,"O",5520.34,"1996-03-31","1-URGENT","Clerk#000002300",0," Tiresias alongside of the blithely unusual courts wake"
44296452,228278,"O",232655.24,"1996-12-20","2-HIGH","Clerk#000007191",0,"eposits are fluffil"
44296482,1344211,"O",104150.12,"1996-08-15","1-URGENT","Clerk#000002413",0,"sly permanent packages detect. blithely express "
44296547,1416898,"O",137308.69,"1996-03-08","3-MEDIUM","Clerk#000003474",0,"yly final pinto beans. blithely final pinto "
44296551,1480465,"O",109350.15,"1996-09-24","3-MEDIUM","Clerk#000005199",0,"decoys cajole carefully. deposits boost express, unusual theodolites. sp"
44296609,763111,"O",154454.15,"1996-07-18","5-LOW","Clerk#000008110",0," slyly around the blithely special accounts. bold, unusual theodolites nod"
44296611,1107533,"O",71754.58,"1996-01-22","1-URGENT","Clerk#000004412",0,"gular pinto beans ar"
44296612,806591,"O",332146.67,"1996-01-28","2-HIGH","Clerk#000006612",0,"er the multipliers. iron"
44296615,1222961,"O",79886.58,"1996-04-22","5-LOW","Clerk#000006746",0,"ng to the carefully pending accounts. evenly final foxes "
44296643,1113586,"O",162089.40,"1996-10-17","5-LOW","Clerk#000007455",0,"g never closely silent instructions. blithely final packages wake among "
44296647,350542,"O",101642.47,"1996-11-22","5-LOW","Clerk#000009761",0," blithely ironic deposits. regular accounts "
44296679,83224,"O",67285.99,"1996-02-14","2-HIGH","Clerk#000009360",0,"g accounts. packages sleep. carefully final "
44296710,1068008,"O",80643.48,"1996-05-29","1-URGENT","Clerk#000005983",0," dependencies. ironic packages along the carefully ironic packages haggle flu"
44296768,754616,"O",79857.23,"1996-06-22","2-HIGH","Clerk#000005733",0,"blithely. bold requests wake furiously s"
44296773,1283581,"O",78405.39,"1996-06-15","3-MEDIUM","Clerk#000004598",0,"uickly alongside of the furiously pending soma"
44296801,98825,"O",332059.15,"1996-06-10","1-URGENT","Clerk#000002480",0,". furiously regular"
44296832,1051873,"O",45740.52,"1996-01-09","3-MEDIUM","Clerk#000008100",0,", final ideas thrash "
44296835,43034,"O",92912.27,"1996-09-07","3-MEDIUM","Clerk#000005538",0,"r multipliers. furiously regular ideas impress blith"
44296866,928837,"O",38336.58,"1996-09-30","3-MEDIUM","Clerk#000000677",0,"rts boost through the blithely special instructions. slyly r"
44296870,512350,"O",221017.49,"1996-01-22","1-URGENT","Clerk#000004715",0," final excuses. blithely regular requests print slyly. even packa"
44296903,316132,"O",42644.51,"1996-03-14","1-URGENT","Clerk#000002596",0," unusual theodolites wake! carefu"
44296928,221870,"O",47359.15,"1996-07-10","3-MEDIUM","Clerk#000005752",0,"ilent dolphins sleep. blith"
44296932,628264,"O",95285.58,"1996-05-31","1-URGENT","Clerk#000003812",0,"finally. furiously "
44296992,946603,"O",17770.07,"1996-05-07","2-HIGH","Clerk#000001308",0,"ymptotes. accounts a"
44296993,539626,"O",137543.89,"1996-09-30","5-LOW","Clerk#000007301",0,"y orbits. stealthy packages cajole carefully. furio"
44296994,468383,"O",42964.40,"1996-10-28","1-URGENT","Clerk#000004301",0,"thely even dependencies across the final, silent requests "
44296999,566186,"O",297303.81,"1996-10-06","1-URGENT","Clerk#000006813",0,"st the quickly unusual dependencies. quickl"
44297024,1376155,"O",205646.92,"1996-12-14","3-MEDIUM","Clerk#000009797",0,"nal dinos are fluffily above the b"
44297026,678899,"O",50519.80,"1996-06-07","5-LOW","Clerk#000004664",0,"requests along the furiously regular asymptotes sleep slyly at the s"
44297031,1315468,"O",216458.55,"1996-03-13","5-LOW","Clerk#000008235",0,"ongside of the ideas? carefully ir"
44297056,556795,"O",47949.43,"1996-09-10","1-URGENT","Clerk#000007071",0,"ickly special theodolites. carefully silent requests haggle f"
44297059,916315,"O",111900.69,"1996-04-20","3-MEDIUM","Clerk#000005976",0," regular dependencies nag furiousl"
44297063,711280,"O",141767.02,"1996-10-13","1-URGENT","Clerk#000000502",0,"ave accounts-- carefully even deposits among the flu"
44297088,977674,"O",55811.32,"1996-08-18","1-URGENT","Clerk#000003109",0,"ns could have to nag quickly. "
44297090,58772,"O",140365.62,"1996-10-01","1-URGENT","Clerk#000009687",0,"re. pending instructions against the pending requests kin"
44297093,154771,"O",100453.37,"1996-01-15","1-URGENT","Clerk#000002869",0,"y regular pinto beans are. express d"
44297152,228655,"O",309591.13,"1996-03-21","4-NOT SPECIFIED","Clerk#000006655",0,"ons. instructions among"
44297158,240221,"O",204055.58,"1996-12-09","4-NOT SPECIFIED","Clerk#000005315",0,"packages cajole blithely. quickly regular requests cajole blithely regula"
44297253,788782,"O",54375.58,"1996-05-05","1-URGENT","Clerk#000004571",0,"gle carefully; bold, ironic requests are carefully"
44297255,981526,"O",335428.85,"1996-02-02","1-URGENT","Clerk#000001025",0," regular dolphins. final ideas slee"
44297344,479548,"O",254902.66,"1996-04-05","4-NOT SPECIFIED","Clerk#000002020",0," blithely express packages eat carefully. carefully daring theodolite"
44297346,1356404,"O",92806.22,"1996-06-20","5-LOW","Clerk#000004823",0,"ckages are carefully final deposits."
44297351,941416,"O",246482.09,"1996-05-07","1-URGENT","Clerk#000000365",0,"equests. asymptotes are"
44297379,197488,"O",136475.39,"1996-11-17","4-NOT SPECIFIED","Clerk#000008242",0,"ges use carefully-- slyly pending requests nag carefully. regular"
44297408,877807,"O",162526.01,"1996-10-29","1-URGENT","Clerk#000009901",0," accounts cajole furiously. pending, ironic foxes poach carefully silent in"
44297409,783763,"O",18742.08,"1996-06-01","4-NOT SPECIFIED","Clerk#000003836",0,"excuses; blithely special requests promise blithely. slyly regular wat"
44297447,856252,"O",184047.50,"1996-06-20","1-URGENT","Clerk#000003639",0,"xpress deposits haggle. final deposits eat quickly. furiously r"
44297474,1253479,"O",30272.85,"1996-01-16","5-LOW","Clerk#000008390",0,"re quickly. enticingly regular dependencies haggle "
44297510,1262407,"O",40838.68,"1996-01-01","1-URGENT","Clerk#000003769",0,"s. final packages breach before the attainments. furiously pending forges"
44297568,1474456,"O",144432.36,"1996-07-17","1-URGENT","Clerk#000000684",0,"quests wake blithely express courts. unusual packages unwin"
44297634,600628,"O",39927.59,"1996-04-23","1-URGENT","Clerk#000004391",0," packages boost slyly iron"
44297636,13327,"O",299110.90,"1996-11-29","1-URGENT","Clerk#000008224",0,"carefully after the requests. blithely silent deposits affix "
44297638,202316,"O",216972.40,"1996-07-29","2-HIGH","Clerk#000006880",0,", unusual sheaves wake qu"
44297665,134578,"O",80103.47,"1996-09-14","1-URGENT","Clerk#000003374",0,"ully above the furiously ironic instructions. special d"
44297666,1328716,"O",8019.93,"1996-10-20","1-URGENT","Clerk#000006391",0,"refully ironic pinto beans. accounts are quickly blithely r"
44297697,974686,"O",64914.35,"1996-12-19","3-MEDIUM","Clerk#000002248",0,"al hockey players haggl"
44297698,27709,"O",138783.42,"1996-05-18","3-MEDIUM","Clerk#000008479",0,"as engage slyly. evenly pending accounts nag du"
44297700,333694,"O",142310.74,"1996-01-18","5-LOW","Clerk#000006428",0,"ep blithely. silently special platele"
44297701,1371172,"O",10416.62,"1996-01-20","3-MEDIUM","Clerk#000004826",0,"refully ironic epitaphs dazzle slyly along the quickly ironic dolphi"
44297735,253897,"O",285646.84,"1996-05-14","5-LOW","Clerk#000009791",0,"sts. ironic, regular packages sublate a"
44297761,1382440,"O",89596.63,"1996-05-21","3-MEDIUM","Clerk#000005428",0,"theodolites engage blithely"
44297763,243614,"O",223541.27,"1996-01-08","2-HIGH","Clerk#000003392",0,", pending deposits. carefully fin"
44297765,409549,"O",74295.23,"1996-06-21","1-URGENT","Clerk#000001507",0," unusual pinto beans nod pending ideas. even, regular ac"
44297767,411280,"O",106361.62,"1996-02-07","3-MEDIUM","Clerk#000009722",0,"d, final packages. blithely special accounts wake. pending "
44297829,1240018,"O",303873.96,"1996-01-04","4-NOT SPECIFIED","Clerk#000007484",0,"even, even requests integrate slyly. quietly "
44297861,328217,"O",60947.56,"1996-08-13","4-NOT SPECIFIED","Clerk#000005026",0,"deposits cajole. ironic instructions sleep carefull"
44297863,1302475,"O",137132.36,"1996-03-27","2-HIGH","Clerk#000005280",0,"fully along the slyly regular accounts. slyly daring instructions snooz"
44297892,1085743,"O",162005.01,"1996-01-05","1-URGENT","Clerk#000002380",0,"sly ironic excuses. special requests sleep carefully. quiet foxes wak"
44297893,557998,"O",256469.69,"1996-10-28","5-LOW","Clerk#000005975",0,"into beans: carefully final deposits cajole. blithely fin"
44297921,1047524,"O",235639.43,"1996-10-14","1-URGENT","Clerk#000003048",0,"yly ironic requests. furiously"
44297926,853462,"O",265926.07,"1996-12-04","5-LOW","Clerk#000001761",0,"en instructions affix regular deposits. carefully express requests above the "
44297953,1371541,"O",223309.20,"1996-07-23","1-URGENT","Clerk#000002772",0,"nal excuses ought to sleep furious"
44297985,661054,"O",90821.94,"1996-01-10","4-NOT SPECIFIED","Clerk#000007992",0,"deas wake furiously along the"
44297987,671678,"O",235420.09,"1996-10-24","3-MEDIUM","Clerk#000004061",0,"ggle. unusual, ironic excuses sublate about th"
44297988,1384789,"O",28712.33,"1996-09-01","3-MEDIUM","Clerk#000004839",0,"eposits. fluffily express instructions haggle quickly. final deposits t"
44298017,1421908,"O",200237.71,"1996-10-28","3-MEDIUM","Clerk#000008466",0,"anently regular foxes. furiously r"
44298081,1187125,"O",323244.51,"1996-10-21","5-LOW","Clerk#000005392",0,"ructions. furiously ir"
44298083,562930,"O",122917.27,"1996-09-20","5-LOW","Clerk#000004395",0,"ly pending requests"
44298084,662779,"O",18392.96,"1996-07-18","4-NOT SPECIFIED","Clerk#000005707",0,"s alongside of the requests detect idly about the"
44298087,850183,"O",39273.09,"1996-08-05","1-URGENT","Clerk#000008692",0,"auternes. ironic, even"
44298119,221701,"O",271088.59,"1996-04-24","3-MEDIUM","Clerk#000006170",0," cajole slyly carefully ironic packages. slyly special foxes are slowly"
44298144,101089,"O",154843.35,"1996-01-02","5-LOW","Clerk#000004428",0," epitaphs wake in place of the carefully busy theodolites. slyl"
44298145,978598,"O",121206.83,"1996-11-07","4-NOT SPECIFIED","Clerk#000000285",0,"egular ideas. expre"
44298176,554012,"O",78784.51,"1996-01-08","4-NOT SPECIFIED","Clerk#000007127",0,"lly ironic courts doze blithely requests. fluffily ironic p"
44298177,769771,"O",142612.70,"1996-02-11","3-MEDIUM","Clerk#000009502",0," across the carefully bold notornis are regular sheaves. fina"
44298178,24580,"O",124302.62,"1996-01-10","1-URGENT","Clerk#000005574",0,"regular deposits. final ideas boost slyly "
44298179,586058,"O",82823.67,"1996-02-13","5-LOW","Clerk#000007497",0,"e slyly across the pending, express platelets. quickly "
44298182,358519,"O",141882.25,"1996-03-08","1-URGENT","Clerk#000006606",0," decoys cajole furiously across the even accou"
44298274,250507,"O",72963.16,"1996-07-20","1-URGENT","Clerk#000007059",0,"ar braids detect silent, ironic frets. final packages sleep carefully"
44298278,906610,"O",159991.76,"1996-03-14","3-MEDIUM","Clerk#000006369",0," even asymptotes are furiously. accounts eat carefully iro"
44298311,1216504,"O",133000.89,"1996-04-04","3-MEDIUM","Clerk#000003195",0,"iously ironic requests. slyly express asymptotes are furiously."
44298370,193732,"O",31363.20,"1996-09-07","4-NOT SPECIFIED","Clerk#000006325",0,"efully even requests. slyly even excuses slee"
44298371,1023065,"O",186511.56,"1996-07-16","2-HIGH","Clerk#000000716",0,"lyly regular excuses haggle carefully! final deposits sle"
44298438,960163,"O",139932.82,"1996-10-21","4-NOT SPECIFIED","Clerk#000009228",0," carefully behind the slyly final deposits? quickly final ideas boost. fluf"
44298498,911572,"O",111642.13,"1996-06-22","2-HIGH","Clerk#000000993",0,"y quick patterns. regular asympt"
44298499,1273270,"O",124034.20,"1996-01-10","2-HIGH","Clerk#000002621",0,"s requests: blithely even package"
44298528,131174,"O",90239.28,"1996-09-24","2-HIGH","Clerk#000001305",0,"nts. silent deposits are slyly blithely final dolphins. sly"
44298567,1116547,"O",28688.01,"1996-05-21","2-HIGH","Clerk#000001803",0,"unusual deposits coul"
44298593,1008130,"O",202297.93,"1996-04-02","5-LOW","Clerk#000006589",0,"ng the even dolphins sleep blithely quickly unusual requests. care"
44298597,33595,"O",124486.05,"1996-07-02","5-LOW","Clerk#000004607",0,"ly ironic requests. pending instructions cajol"
44298627,10927,"O",108149.31,"1996-08-12","3-MEDIUM","Clerk#000009582",0,"ly ironic foxes. blithely ironic courts boost furiously even somas. packages a"
44298628,640832,"O",107551.40,"1996-03-06","4-NOT SPECIFIED","Clerk#000001156",0,"uickly against the even ideas. instructions wake. slyl"
44298688,669325,"O",107826.89,"1996-05-31","3-MEDIUM","Clerk#000000639",0,"ts cajole furiously according to the slyly even frets. regular dolph"
44298689,827671,"O",134472.48,"1996-04-14","4-NOT SPECIFIED","Clerk#000005669",0,"e final accounts detect regular i"
44298691,855188,"O",174867.42,"1996-01-14","2-HIGH","Clerk#000003489",0,"egular excuses cajole furiously after the quickly final foxes. regular instru"
44298693,97286,"O",260155.99,"1996-08-09","2-HIGH","Clerk#000006362",0,"s sleep after the stealthily ironic deposits. regular depo"
44298788,63155,"O",227292.64,"1996-02-25","2-HIGH","Clerk#000005151",0,"sleep quickly about the instructions. furiously brave accounts cajole carefu"
44298881,380269,"O",219113.82,"1996-10-10","4-NOT SPECIFIED","Clerk#000008453",0,"hely even pains. furiously regular instructions w"
44298948,1253389,"O",69358.89,"1996-08-03","1-URGENT","Clerk#000003509",0,"its. ironic dependencies are fluffily. express packages wake careful"
44298981,1081463,"O",6033.60,"1996-04-23","3-MEDIUM","Clerk#000003091",0,"uests use fluffily special excuses. quickly even package"
44298983,90262,"O",124181.41,"1996-05-29","3-MEDIUM","Clerk#000005780",0,"r, ironic gifts. ironic d"
44299076,665867,"O",389242.94,"1996-10-02","5-LOW","Clerk#000009250",0,"deas. express, ironic packages sleep slyly-- carefully final requests at th"
44299105,975091,"O",260965.03,"1996-09-02","1-URGENT","Clerk#000005338",0," above the regular requests are deposits. deposits sleep. regular, ironi"
44299107,661156,"O",103014.15,"1996-01-19","5-LOW","Clerk#000000876",0,"he ironic instructions. furiously special accounts impress quickly"
44299168,612088,"O",154666.27,"1996-07-22","5-LOW","Clerk#000002757",0,"cording to the accounts sleep idly special Tiresias. furiously qui"
44299206,732328,"O",95726.59,"1996-12-27","3-MEDIUM","Clerk#000003778",0,"y slyly even deposits. regular pin"
44299267,1215415,"O",151246.37,"1996-02-14","4-NOT SPECIFIED","Clerk#000007345",0,"essly even platelets."
44299268,466121,"O",88723.29,"1996-02-26","1-URGENT","Clerk#000006991",0," the blithely unusual requests. stealthily express packages wake. quickly "
44299271,759106,"O",154160.47,"1996-05-10","1-URGENT","Clerk#000003759",0,"packages detect across the regular packages. express dolphins "
44299300,325717,"O",210072.34,"1996-12-29","5-LOW","Clerk#000004118",0," special requests doze carefully express packages. express depende"
44299329,1499932,"O",374852.57,"1996-01-08","4-NOT SPECIFIED","Clerk#000007013",0,"ly regular ideas run carefully final dependencies. final, ironic"
44299332,862876,"O",89137.02,"1996-03-01","5-LOW","Clerk#000003696",0," regular excuses are. care"
44299333,343579,"O",53298.42,"1996-08-27","3-MEDIUM","Clerk#000001669",0," ironic frets. quickly final instructions are slyly after the carefully final "
44299365,1442789,"O",65014.25,"1996-02-25","3-MEDIUM","Clerk#000002659",0,"efully unusual requests boost blithely alongside of the unusual excuses. bol"
44299395,364279,"O",271959.27,"1996-07-11","3-MEDIUM","Clerk#000001984",0,"ly express excuses. bold,"
44299398,556507,"O",54973.45,"1996-05-28","4-NOT SPECIFIED","Clerk#000001976",0,"e sometimes regular pinto beans cajole regular pearls. blithely"
44299425,102049,"O",249854.23,"1996-04-29","4-NOT SPECIFIED","Clerk#000003551",0,"the regular deposits. regular packages nag excuses. dolphins haggle after the "
44299427,447955,"O",123147.38,"1996-08-22","2-HIGH","Clerk#000000680",0,"ronic pinto beans above the carefully ironic a"
44299458,979703,"O",7164.90,"1996-03-14","1-URGENT","Clerk#000006287",0,"lithely even requests. final deposits s"
44299460,61400,"O",98055.54,"1996-02-13","4-NOT SPECIFIED","Clerk#000002993",0," regular asymptotes sleep ironic requests. slyly bold"
44299523,221338,"O",93661.65,"1996-07-01","1-URGENT","Clerk#000000061",0,"pinto beans. slyly regular "
44299591,423854,"O",140996.35,"1996-11-16","2-HIGH","Clerk#000002409",0,"ounts. blithely enticing accounts sleep slyly express"
44299616,199816,"O",86384.16,"1996-09-20","1-URGENT","Clerk#000001329",0,"e quickly regular theodolites. carefully pending dependencies sleep quickly"
44299617,1289455,"O",307682.39,"1996-12-19","1-URGENT","Clerk#000002412",0,"haggle across the quickly pending requests. blithely express pains wake bli"
44299650,842789,"O",96402.98,"1996-12-22","4-NOT SPECIFIED","Clerk#000009441",0,"according to the ironic packages. qui"
44299712,125615,"O",120653.32,"1996-09-08","5-LOW","Clerk#000000982",0,"aggle carefully. ironic, final foxes haggle blithely pending pack"
44299717,85216,"O",11594.03,"1996-05-01","2-HIGH","Clerk#000008626",0,"sual packages cajole carefully. stealthily express pl"
44299745,1427405,"O",153864.59,"1996-09-08","4-NOT SPECIFIED","Clerk#000003096",0," foxes. foxes are quickly carefully ironic orbits. slyly ironic theodolit"
44299779,770611,"O",151994.88,"1996-04-19","2-HIGH","Clerk#000001160",0,"tructions haggle slyly about the furiously pending requests. ironic "
44299781,590969,"O",174059.09,"1996-10-18","4-NOT SPECIFIED","Clerk#000000729",0,"ts cajole furiously from the requests. final Tiresias nag slyl"
44299810,130729,"O",103501.24,"1996-01-10","5-LOW","Clerk#000002668",0,"gular instructions. blithely pending grouches sleep fluffily"
44299846,400813,"O",126135.35,"1996-06-29","1-URGENT","Clerk#000008218",0,"ic platelets. blithely final theodolites nag after the"
44299879,1369136,"O",144322.12,"1996-07-24","2-HIGH","Clerk#000007958",0,". regular deposits about the fluffily regular p"
44299906,1475062,"O",53947.06,"1996-09-18","5-LOW","Clerk#000006662",0,"final instructions. slyly ironic packages cajole quickly among the ironic, id"
44299937,149791,"O",53579.24,"1996-12-21","1-URGENT","Clerk#000005104",0,"long the unusual deposits are along the quickly final asymptotes. package"
44299940,1495891,"O",121254.15,"1996-05-24","2-HIGH","Clerk#000001327",0,"quests wake carefully enticingly even theodolites; carefully even accounts"
44300001,5398,"O",20713.01,"1996-09-17","5-LOW","Clerk#000009272",0,"ve. slyly final requests boost about the fu"
44300004,36250,"O",19387.76,"1996-11-04","4-NOT SPECIFIED","Clerk#000009682",0,"ns unwind according to the furiously close dinos. ironic deposits sl"
13219969,1468249,"O",111689.37,"1996-02-12","5-LOW","Clerk#000009865",0,"y final requests along the slyly even deposits sleep ideas. final,"
13219971,316939,"O",190903.04,"1996-11-12","5-LOW","Clerk#000001574",0," slyly regular accounts. accounts despite the furiously bold asymptotes "
13220001,49244,"O",161301.69,"1996-06-19","2-HIGH","Clerk#000003768",0,"ntegrate carefully. blithely busy packages cajole car"
13220004,423100,"O",172478.30,"1996-03-31","3-MEDIUM","Clerk#000003167",0,"its-- furiously ironic accounts n"
13220038,977126,"O",202267.15,"1996-04-02","4-NOT SPECIFIED","Clerk#000003444",0,"gle furiously about the blithely ironic requests. slyl"
13220100,1303957,"O",75032.49,"1996-03-29","5-LOW","Clerk#000004358",0,"ely even platelets. "
13220102,867841,"O",107418.67,"1996-11-05","2-HIGH","Clerk#000008206",0,"ven, ironic dependencies cajole: theodolites are."
