"O_ORDERKEY","O_CUSTKEY","O_ORDERSTATUS","O_TOTALPRICE","O_ORDERDATE","O_ORDERPRIORITY","O_CLERK","O_SHIPPRIORITY","O_COMMENT"
43608352,815539,"O",125932.52,"1995-10-31","3-MEDIUM","Clerk#000004614",0,"ecial, silent ideas above the carefully ironic accounts haggle furiously alon"
48527813,608083,"O",178044.21,"1995-04-06","5-LOW","Clerk#000004591",0,"ss the pending requests haggle furiously special packages. slyl"
48527815,382144,"O",95215.25,"1995-07-09","5-LOW","Clerk#000003237",0,"s cajole quickly among the foxes. fluffily eve"
48527872,141752,"F",39059.30,"1995-02-16","3-MEDIUM","Clerk#000000199",0,"to beans. pending, express accounts along the requests inte"
48527974,445919,"P",81094.89,"1995-04-17","5-LOW","Clerk#000007213",0," ironic packages. enticing requests cajole blithely. final pinto"
48528002,1307197,"O",36431.85,"1995-12-24","5-LOW","Clerk#000002594",0,"ickly ironic foxes haggle. carefully even requests"
48528038,713608,"O",18072.80,"1995-05-31","1-URGENT","Clerk#000007097",0,"ully unusual pains haggle "
48528100,688618,"O",190808.67,"1995-10-02","3-MEDIUM","Clerk#000008454",0,"cajole. final accou"
48528135,262063,"O",79336.28,"1995-06-19","2-HIGH","Clerk#000003484",0,"old packages. fluffily bold requests cajole across the "
48528161,1285537,"O",190304.85,"1995-12-08","4-NOT SPECIFIED","Clerk#000007174",0,"ainst the dependencies grow slyly ruthles"
48528162,1497823,"O",18347.31,"1995-10-05","5-LOW","Clerk#000005835",0,"rts sleep. furiously furious theodo"
48528165,1039264,"F",242323.53,"1995-02-10","5-LOW","Clerk#000003460",0,"se slyly at the unusual pinto beans. finally blithe requests are depos"
48528196,666544,"O",141231.17,"1995-09-03","5-LOW","Clerk#000001510",0,"express packages. fluffily final instructions wake until the furious"
48528224,235177,"O",262405.99,"1995-11-06","5-LOW","Clerk#000004757",0,"arefully. sauternes above the final deposits bo"
48528230,1447489,"P",108893.08,"1995-03-03","3-MEDIUM","Clerk#000008494",0,"ly final courts cajole blithely. fluffily final pac"
48528262,1067854,"O",50183.91,"1995-11-20","4-NOT SPECIFIED","Clerk#000007279",0,"xes. carefully brave ideas ma"
48528354,774893,"F",64533.01,"1995-01-01","4-NOT SPECIFIED","Clerk#000007550",0,"along the slyly express packages! ironic platelets sle"
48528389,1158061,"F",79930.89,"1995-01-20","2-HIGH","Clerk#000001678",0,". slyly bold accounts alongsid"
48528390,1005512,"O",279257.85,"1995-09-04","1-URGENT","Clerk#000004592",0,"heodolites. daringly pending re"
48528416,1474537,"O",151726.12,"1995-04-23","2-HIGH","Clerk#000006929",0,"s. regular, express packages wake according to the furiously sp"
48528421,1062433,"O",69701.74,"1995-08-18","3-MEDIUM","Clerk#000005400",0,"pending frets sleep quickly final packages."
48528451,1366996,"P",351688.62,"1995-05-08","2-HIGH","Clerk#000002030",0," quickly alongside of the packages. blithely permanent packages are among th"
48528481,669890,"O",202359.67,"1995-11-16","2-HIGH","Clerk#000000147",0,"ilent requests x-ray quickly alon"
48528486,608521,"F",93056.52,"1995-03-19","5-LOW","Clerk#000007064",0,"ound the express requests use blithely according to the quickly p"
48528512,549380,"O",80115.22,"1995-06-09","3-MEDIUM","Clerk#000006444",0,"ut the regular, bold id"
48528514,527848,"O",90986.12,"1995-05-16","5-LOW","Clerk#000003208",0,"l accounts. fluffily bold instr"
48528549,1402411,"O",186935.58,"1995-11-08","5-LOW","Clerk#000000342",0,"gs. regular packages around the fluffily regular pack"
48528580,1082734,"F",216166.35,"1995-01-04","4-NOT SPECIFIED","Clerk#000005802",0,"ccounts wake special ideas! even hockey players shal"
48528581,1010155,"P",107143.47,"1995-04-24","5-LOW","Clerk#000007203",0,"detect! slyly final accounts cajole flu"
48528582,652933,"F",82405.28,"1995-01-29","3-MEDIUM","Clerk#000008693",0,"platelets. bold pinto beans cajole quickly express, even sentiments. "
48528583,1344400,"O",31085.54,"1995-07-21","5-LOW","Clerk#000009262",0,"efully ruthless packages wake across the packages. fluffily final escapades s"
48528640,910390,"F",2100.48,"1995-01-31","5-LOW","Clerk#000003064",0,"pinto beans are slyly according to the requests. slowly special deposits "
48528645,235849,"O",230944.63,"1995-11-24","4-NOT SPECIFIED","Clerk#000001881",0,"lites are carefully ag"
48528673,32233,"P",74851.98,"1995-04-18","5-LOW","Clerk#000006191",0,"lent accounts. regularly furious requests are special deposits. blithe"
48528736,858412,"O",210248.56,"1995-07-02","3-MEDIUM","Clerk#000008376",0,"gainst the special, ironic acco"
48528740,892561,"P",282528.14,"1995-03-03","1-URGENT","Clerk#000008913",0,"even, slow deposits along the accounts might are quickly bl"
48528771,437788,"F",203117.55,"1995-02-24","5-LOW","Clerk#000005063",0,"he slowly ironic acco"
48528800,1421290,"F",113099.93,"1995-03-09","5-LOW","Clerk#000005092",0,". unusual excuses nag blithe"
48528839,1423177,"O",241669.29,"1995-11-06","4-NOT SPECIFIED","Clerk#000007057",0,"tes use carefully. carefully final deposits "
48528866,469966,"O",89755.62,"1995-12-12","5-LOW","Clerk#000008740",0,"xes use quickly above"
48528868,107162,"O",45638.19,"1995-05-04","5-LOW","Clerk#000001011",0,"ages cajole thinly pending, unusual asymptotes. blithely final pa"
48528897,477320,"O",82570.17,"1995-10-27","2-HIGH","Clerk#000000276",0,"gular packages. thinly ir"
48528901,434570,"P",176186.52,"1995-05-22","3-MEDIUM","Clerk#000005521",0,"posits. carefully ruthless deposits use caref"
48528903,215989,"O",94095.86,"1995-09-10","5-LOW","Clerk#000003428",0,"ly about the carefully regular frets; carefull"
48528929,589480,"O",106900.56,"1995-07-12","5-LOW","Clerk#000000439",0,"uriously carefully final pinto beans; evenly f"
48528993,1429744,"O",148544.00,"1995-12-29","2-HIGH","Clerk#000002855",0,"ts wake carefully bold asymptotes. carefully regular th"
48529026,669883,"P",215851.07,"1995-04-18","1-URGENT","Clerk#000005738",0," express packages shall have to affix "
48529027,1199404,"F",39881.40,"1995-01-07","2-HIGH","Clerk#000008261",0,"onic requests sleep above the courts. "
48529030,496783,"O",206264.81,"1995-08-26","2-HIGH","Clerk#000002828",0,"y blithe foxes; slyly ironic "
48529089,1090970,"F",43510.98,"1995-01-12","4-NOT SPECIFIED","Clerk#000005056",0," fluffily across the bold requests. furiously even packages haggle about th"
48529095,44002,"O",300619.30,"1995-11-30","4-NOT SPECIFIED","Clerk#000005774",0,", regular dolphins sleep. quickly pending accounts"
48529186,509449,"O",90642.04,"1995-07-20","4-NOT SPECIFIED","Clerk#000003794",0,"y even packages cajole furiously blithely regular fret"
48529190,837685,"F",101582.30,"1995-01-07","5-LOW","Clerk#000006387",0,"ggle ironic ideas. fluffily regular"
48529220,1135394,"P",260224.30,"1995-05-16","3-MEDIUM","Clerk#000002010",0,"es across the slyly ironic deposits nag furiousl"
48529221,1063387,"F",95741.13,"1995-02-13","5-LOW","Clerk#000001763",0,"into beans are furiously ironic packages. accounts are du"
48529249,812431,"F",149285.91,"1995-02-19","3-MEDIUM","Clerk#000009271",0,"ckey players cajole slyly among the fluffily final packa"
48529280,849382,"F",63961.90,"1995-01-08","5-LOW","Clerk#000004850",0,"ep express ideas. blithely final requests haggle final fox"
48529314,639203,"O",30767.73,"1995-06-20","5-LOW","Clerk#000002838",0,"le blithely blithely final c"
48529319,1173055,"O",90128.96,"1995-09-07","4-NOT SPECIFIED","Clerk#000000266",0,"mpress furiously regular accounts."
48529344,1009664,"F",258935.01,"1995-01-03","2-HIGH","Clerk#000000661",0,"haggle furiously around the slyly pending orbits. fluffily regular ins"
48529378,272510,"F",218564.27,"1995-02-18","3-MEDIUM","Clerk#000008961",0,"ments doubt slyly ironic dolphins."
48529381,510977,"O",41792.55,"1995-07-06","5-LOW","Clerk#000000872",0,"romise blithely: furiously ironic dolp"
48529382,486934,"P",165533.62,"1995-03-26","1-URGENT","Clerk#000001706",0,"s. idle packages sleep slowly even accounts. fluffily special accounts "
48529440,51589,"O",106402.25,"1995-11-01","5-LOW","Clerk#000009794",0,"eas. ironic theodolites haggle slyly among the unusual deposits. furiously "
48529442,501928,"P",206603.97,"1995-04-21","1-URGENT","Clerk#000002254",0,"uriously silent ideas detect b"
48529475,526664,"O",281725.10,"1995-12-04","5-LOW","Clerk#000001569",0,"to beans x-ray furiously. furiously"
48529508,70301,"O",278162.24,"1995-07-28","1-URGENT","Clerk#000002580",0,"elets. carefully silent foxes outside the carefully special acco"
48529536,1002751,"O",189264.35,"1995-12-12","2-HIGH","Clerk#000006126",0,"ular, regular theodolites. furiously final pack"
48529541,508907,"P",190423.70,"1995-04-21","3-MEDIUM","Clerk#000007099",0,"posits grow carefully after the unusual excuses"
48529543,470777,"O",59015.57,"1995-08-02","1-URGENT","Clerk#000006362",0,"ly across the furious"
48529571,522091,"O",25760.47,"1995-08-07","4-NOT SPECIFIED","Clerk#000005657",0,"he carefully silent packages cajole quickly a"
48529572,1259749,"O",47375.86,"1995-05-03","2-HIGH","Clerk#000006843",0,"to the even, ironic asymptotes. f"
48529636,487126,"F",238635.71,"1995-02-18","3-MEDIUM","Clerk#000004827",0,"unts sleep furiously. bold pinto beans use silently. regular foxes use bli"
48529701,1274276,"O",14838.89,"1995-09-07","1-URGENT","Clerk#000007374",0," slyly. carefully regular acco"
48529735,734909,"F",105859.82,"1995-02-02","3-MEDIUM","Clerk#000007432",0,"al requests cajole above t"
48529792,13642,"F",280393.58,"1995-02-14","2-HIGH","Clerk#000009014",0,"requests boost slyly; gifts c"
48529793,1267759,"O",177342.97,"1995-11-05","4-NOT SPECIFIED","Clerk#000006683",0," slyly ironic dependencies nod quietly regular "
48529797,234373,"O",47997.18,"1995-05-13","3-MEDIUM","Clerk#000005052",0,"e across the bold, regular requests. care"
48529824,951685,"O",249153.58,"1995-11-11","1-URGENT","Clerk#000007314",0,"urts. unusual accounts are blithely about the ironic "
48529856,423214,"O",39482.37,"1995-12-19","4-NOT SPECIFIED","Clerk#000004163",0," final foxes. furiously pending packages det"
48529863,621589,"O",107464.31,"1995-10-10","2-HIGH","Clerk#000003293",0,"pending theodolites. special, bold dependencies"
48529895,874348,"O",69677.73,"1995-06-30","5-LOW","Clerk#000007591",0,"as haggle blithely along the furiously even s"
48529985,852662,"O",78493.95,"1995-09-26","5-LOW","Clerk#000004204",0,"ymptotes unwind slyly. platelets sublate among the permanent pinto"
48530023,149194,"F",259555.32,"1995-01-13","3-MEDIUM","Clerk#000003222",0,"fluffily final accounts are fluffily p"
48530081,515563,"P",237379.21,"1995-04-06","2-HIGH","Clerk#000002729",0,"deas. even, ironic ideas haggle "
48530082,1048501,"O",181237.92,"1995-12-24","5-LOW","Clerk#000006765",0," foxes. final ideas wake furiously alongside of the theodolites. furious"
48530085,450059,"O",259113.83,"1995-07-04","2-HIGH","Clerk#000007026",0,"xes mold carefully ironic packages. blithely express h"
48530112,1407442,"O",160674.51,"1995-12-18","3-MEDIUM","Clerk#000001355",0,"uests use furiously even pinto beans. slyly final excuses must wake fluffi"
48530144,492889,"O",205165.47,"1995-06-09","1-URGENT","Clerk#000009479",0,"furiously fluffily final instructions. furiously ironic pinto beans slee"
48530146,1064126,"O",63685.82,"1995-05-14","3-MEDIUM","Clerk#000008573",0," between the final, "
48530181,657751,"O",123992.45,"1995-11-05","3-MEDIUM","Clerk#000006647",0,"lyly special accounts. carefully special dependencies haggle slyl"
48530182,1294681,"P",101179.02,"1995-04-25","5-LOW","Clerk#000001381",0,"posits. furiously silent packages are. ironic deposits accord"
48530209,205583,"O",76186.16,"1995-07-01","1-URGENT","Clerk#000008642",0," unusual requests are. carefully unusual dependencies after the multipliers l"
48530211,411587,"O",31547.24,"1995-06-03","5-LOW","Clerk#000001666",0,"are slowly according to "
48530214,699925,"F",51837.92,"1995-04-23","1-URGENT","Clerk#000005426",0,"ht to wake. slyly special instructions sleep slyly ironic dolp"
48530240,458195,"O",96831.09,"1995-12-16","2-HIGH","Clerk#000004728",0,"accounts nag blithely. slyly spe"
48530279,844733,"O",212102.64,"1995-12-17","2-HIGH","Clerk#000002984",0,"ithely according to the deposits. furiously final instruc"
48530374,1129867,"O",62158.59,"1995-08-26","4-NOT SPECIFIED","Clerk#000001693",0,"express, careful platelets wak"
48530432,1064878,"F",6048.17,"1995-01-18","5-LOW","Clerk#000003596",0,"silent excuses impress slyly after the regular, express courts"
48530436,1275580,"O",29208.00,"1995-07-04","1-URGENT","Clerk#000001841",0,"fully even instructions sle"
48530465,662524,"O",94423.88,"1995-08-27","3-MEDIUM","Clerk#000002875",0,"after the special deposits. idly sly foxes against the"
48530531,446588,"O",144636.03,"1995-10-10","1-URGENT","Clerk#000005991",0,"usly pending accounts. slyly ironic tithes boost slyly."
48530562,1187303,"P",217391.91,"1995-05-26","5-LOW","Clerk#000003915",0,"s haggle final frets. fluffily ironi"
48530628,1090999,"O",133882.30,"1995-09-16","3-MEDIUM","Clerk#000007027",0,"the instructions. blithely final req"
48530658,34498,"F",140636.42,"1995-03-14","4-NOT SPECIFIED","Clerk#000004526",0," quickly careful acc"
48530660,494467,"F",200021.31,"1995-01-28","5-LOW","Clerk#000006918",0,"es. express accounts boost "
48530694,994405,"P",140067.99,"1995-03-15","1-URGENT","Clerk#000004633",0,"e slyly unusual accounts po"
48530720,725680,"F",39442.50,"1995-02-21","5-LOW","Clerk#000007405",0," pending theodolites. final accounts are along the quickly careful pack"
48530759,1026763,"O",95969.46,"1995-12-07","2-HIGH","Clerk#000004463",0,"osits are fluffily pending deposits. carefully idle packages pl"
48530817,448960,"O",192690.11,"1995-12-25","1-URGENT","Clerk#000005958",0,"es. special courts are carefully. blithely final"
12735302,363578,"F",93777.86,"1995-01-01","5-LOW","Clerk#000008765",0,"etimes regular asymptotes against the final deposits sleep after the c"
12735329,1294318,"P",87404.86,"1995-04-09","3-MEDIUM","Clerk#000003832",0,"nts haggle carefully slyly bold ac"
12735334,854068,"O",41724.02,"1995-08-29","1-URGENT","Clerk#000009805",0,"tructions nag after the final packages. blithely final foxes are; carefully "
12735360,1483114,"O",185833.53,"1995-10-30","5-LOW","Clerk#000001943",0," about the furiously special foxe"
12735361,1177115,"F",185607.97,"1995-02-18","5-LOW","Clerk#000003831",0,"te alongside of the qu"
12735392,1325440,"F",179733.27,"1995-02-16","5-LOW","Clerk#000002489",0,"careful ideas sleep. dinos are furiously. slyly unusu"
12735395,26686,"O",52743.48,"1995-06-26","1-URGENT","Clerk#000006657",0,"eposits cajole carefully after the instructions. final "
12735425,979483,"O",187555.22,"1995-09-15","2-HIGH","Clerk#000006135",0," even foxes. blithely regular deposits across the un"
12735461,331768,"P",150807.65,"1995-04-07","1-URGENT","Clerk#000001182",0,"posits are blithely regular requests. furiously bold requests sleep! carefull"
12735495,1260997,"P",135699.40,"1995-05-19","3-MEDIUM","Clerk#000004783",0,"es. furiously regular dependencies may boost. furiously unusual packages hag"
12735523,1060225,"O",74905.19,"1995-05-04","2-HIGH","Clerk#000005760",0,"slyly even packages are above the regular, ironic requests. quickly sp"
12735586,599788,"O",351594.95,"1995-07-27","4-NOT SPECIFIED","Clerk#000007066",0,"y regular frets. bold, regular gift"
12735616,999919,"F",342509.26,"1995-02-16","5-LOW","Clerk#000007363",0," fluffily unusual deposits x-ray furiously. silently express asymptotes "
12735618,1464919,"O",243430.04,"1995-11-15","5-LOW","Clerk#000004273",0,"ve furiously according to the ruthless do"
12735619,1385861,"F",163459.21,"1995-03-17","2-HIGH","Clerk#000002698",0,"lithely final accounts according to the carefully ironic deposits nag carefull"
12735650,114299,"O",150928.60,"1995-12-22","4-NOT SPECIFIED","Clerk#000007024",0," carefully; quickly ironic dependencies ought to are final requests. accounts "
12735653,1493923,"O",63355.81,"1995-05-30","1-URGENT","Clerk#000006314",0,"nts through the final, unusual excuses must"
12735715,9953,"O",185099.51,"1995-12-28","3-MEDIUM","Clerk#000006170",0,"ns use. slyly silent "
12735717,256330,"O",197525.50,"1995-12-31","1-URGENT","Clerk#000008745",0,"theodolites integrate. carefully final requests against the bli"
12735745,666073,"O",50991.74,"1995-09-20","1-URGENT","Clerk#000005739",0,"ng to the furiously regular instructions. pinto beans snooze. quickly "
12735751,1351987,"P",183075.44,"1995-03-03","1-URGENT","Clerk#000002764",0,"uests. furiously regular deposits sleep. fur"
12735779,331694,"P",204143.41,"1995-04-01","4-NOT SPECIFIED","Clerk#000008830",0," quick platelets sublate slyly quickly final accounts. furiously specia"
12735847,301528,"O",100538.21,"1995-11-26","5-LOW","Clerk#000007349",0,"sly ironic accounts. fluffily regular accounts alongside of the fox"
12735876,682345,"O",160591.50,"1995-09-27","4-NOT SPECIFIED","Clerk#000007221",0,"counts sleep after the asymptotes. furiously pending requests wake blithel"
12735908,911113,"O",215332.92,"1995-10-10","1-URGENT","Clerk#000009304",0," mold. even, regular asymptotes breach among the bl"
12736001,1151141,"O",305733.16,"1995-10-26","5-LOW","Clerk#000004276",0,"slyly even theodolites. slyly final accoun"
12736096,1422220,"O",235937.09,"1995-06-03","5-LOW","Clerk#000000398",0,"ly silent accounts nag. bold, ironic dugouts haggle car"
12736097,719239,"O",90547.35,"1995-11-12","2-HIGH","Clerk#000001636",0,"osits impress slyly enticingly thin pinto beans. fluffily spec"
12736100,231539,"F",41113.55,"1995-01-01","5-LOW","Clerk#000002479",0,"gular requests sleep carefully among the carefully spe"
12736101,461744,"O",328094.39,"1995-07-16","2-HIGH","Clerk#000006146",0,"packages are about the bold excuses. carefully ironic pa"
12736128,738259,"O",212567.92,"1995-09-10","5-LOW","Clerk#000003687",0,"instructions. pending requests are"
12736133,455674,"F",153218.43,"1995-01-05","1-URGENT","Clerk#000002747",0,"eas wake furiously pinto beans: bold dependencies are. blithely final t"
12736162,844607,"O",17005.68,"1995-07-26","4-NOT SPECIFIED","Clerk#000001306",0,"nding, special pearls. slyly furious pe"
12736230,254653,"O",283805.60,"1995-10-08","2-HIGH","Clerk#000003147",0," carefully. carefully ruthl"
12736260,1117670,"O",24335.58,"1995-09-06","2-HIGH","Clerk#000004552",0,"ly express notornis cajole caref"
12736352,1305125,"F",237538.99,"1995-01-19","1-URGENT","Clerk#000006042",0,"fter the requests; accounts along the regular "
12736421,1272977,"F",243543.44,"1995-01-01","1-URGENT","Clerk#000001039",0,"ests. bold, ironic packages nag carefully pending decoys. carefu"
12736448,1185037,"F",107620.95,"1995-02-24","4-NOT SPECIFIED","Clerk#000008475",0,"alongside of the furiously unusu"
12736484,1444849,"O",306695.36,"1995-09-01","1-URGENT","Clerk#000008732",0,"Tiresias wake slyly around the quickly pending accounts. q"
12736517,1064984,"F",239935.86,"1995-01-13","1-URGENT","Clerk#000001723",0,". slyly ironic gifts nag fluffily carefully regular "
12736519,61262,"F",57695.28,"1995-03-14","5-LOW","Clerk#000004651",0,"uickly regular excuses wake. bold accounts alongside of the bravely "
12736550,1447447,"O",216952.14,"1995-10-30","4-NOT SPECIFIED","Clerk#000006458",0,"odolites nag daringly express deposits. requests above the regularly"
12736577,1220378,"O",155305.71,"1995-09-14","3-MEDIUM","Clerk#000000416",0,"ss epitaphs cajole slyly. even ideas wake carefully final deposits. ironical"
12736578,1391441,"O",171990.69,"1995-09-04","5-LOW","Clerk#000006357",0,"silent foxes cajole carefully. furiously even asymptotes nag slyly accordin"
12736641,493603,"O",1164.51,"1995-12-21","4-NOT SPECIFIED","Clerk#000000697",0,"s. fluffily ironic deposits was blithely according "
12736675,968722,"P",221844.27,"1995-04-28","4-NOT SPECIFIED","Clerk#000003882",0,"ely ironic deposits sn"
12736678,160618,"O",129615.69,"1995-11-11","5-LOW","Clerk#000003241",0,". furiously ironic patterns cajole slyly pending requests. fur"
12736704,1438550,"O",91755.60,"1995-11-20","5-LOW","Clerk#000009020",0,"ress deposits. carefully even asymptotes maintain blit"
12736707,265175,"O",138185.52,"1995-11-01","4-NOT SPECIFIED","Clerk#000008089",0,"eep fluffily across the blithely silent pack"
12736710,198841,"O",103296.50,"1995-11-24","3-MEDIUM","Clerk#000002453",0,"ideas. carefully even depo"
12736772,197410,"O",233072.40,"1995-10-02","2-HIGH","Clerk#000006213",0,"nic dolphins sleep special requests. furiously "
12736773,1345072,"O",82380.69,"1995-08-11","3-MEDIUM","Clerk#000007826",0,"ar instructions. regular accounts solve across the furiously even de"
12736800,1176217,"F",353261.54,"1995-01-11","3-MEDIUM","Clerk#000005442",0,"osits. carefully express theodolites thrash. blithely regular deposits hagg"
12736833,440732,"O",25068.50,"1995-05-01","1-URGENT","Clerk#000003793",0,"ess, regular theodolites haggle among the accounts-- theodolites "
12736899,1155752,"P",110368.25,"1995-04-09","4-NOT SPECIFIED","Clerk#000009457",0,"arefully foxes. quickly ironic asym"
12736901,254876,"O",40044.91,"1995-10-27","4-NOT SPECIFIED","Clerk#000007722",0,"lets sleep quickly. furiously silent warthogs grow. requests integrate da"
12736903,869486,"P",110614.22,"1995-04-16","2-HIGH","Clerk#000008125",0,"do haggle blithely carefully pending instructions. fu"
12736960,920242,"O",120907.04,"1995-12-20","1-URGENT","Clerk#000006958",0,"above the quickly regular deposits. slyly final instructio"
12736965,1046669,"P",92184.03,"1995-06-07","3-MEDIUM","Clerk#000009476",0,"nstructions-- even, ironic"
12736998,60169,"O",245416.59,"1995-06-15","1-URGENT","Clerk#000003867",0,"l requests thrash furiously. regular package"
12737058,330835,"O",164442.63,"1995-07-01","3-MEDIUM","Clerk#000009192",0,"gular packages. accounts use furiously upon "
12737059,1310437,"P",183027.17,"1995-04-17","5-LOW","Clerk#000006300",0," quickly alongside of the blithely special deposits. furiously bold deposits "
12737060,1487140,"O",122456.23,"1995-12-16","3-MEDIUM","Clerk#000000666",0,"ackages haggle sometimes. furiously exp"
12737088,967051,"O",232634.76,"1995-09-02","2-HIGH","Clerk#000006831",0,"ets are carefully along the fluffily even packages. sl"
12737094,504472,"O",134235.33,"1995-08-08","4-NOT SPECIFIED","Clerk#000001279",0,"y against the even, final accounts: final "
12737120,716735,"O",52043.71,"1995-06-30","4-NOT SPECIFIED","Clerk#000000318",0,"ounts sleep. blithely ironic"
12737124,201274,"F",248786.73,"1995-02-02","1-URGENT","Clerk#000002234",0,"ronic theodolites haggle blithely among the quickly even fox"
12737158,286738,"O",135830.67,"1995-09-07","2-HIGH","Clerk#000007106",0," quickly even requests. dependencies nag slyly furiousl"
12737187,868682,"O",218543.64,"1995-09-11","2-HIGH","Clerk#000001407",0,"ely bold packages. accounts nag carefully carefully express de"
12737223,91490,"F",97347.07,"1995-03-12","4-NOT SPECIFIED","Clerk#000004598",0," express ideas. blithely express pa"
12737249,448201,"O",142666.52,"1995-10-08","5-LOW","Clerk#000007038",0,": deposits across the ca"
12737251,1422619,"F",137149.59,"1995-02-17","5-LOW","Clerk#000000722",0,"nic asymptotes at the fluffily r"
12737253,1000583,"O",157823.66,"1995-10-27","4-NOT SPECIFIED","Clerk#000000385",0,"ar deposits among the even courts na"
12737281,872590,"O",84968.92,"1995-06-22","2-HIGH","Clerk#000000904",0,"special, regular depos"
12737312,1190905,"F",40118.14,"1995-02-05","5-LOW","Clerk#000003212",0,"to the deposits. unusual pinto beans along"
12737313,1032760,"O",115861.24,"1995-10-01","2-HIGH","Clerk#000007986",0,"ts boost slyly above the slyl"
12737316,997294,"O",253519.06,"1995-11-21","2-HIGH","Clerk#000001990",0,"deposits. slyly silent ideas wake. carefully bold asymptotes haggle b"
12737348,526475,"O",65075.72,"1995-10-16","4-NOT SPECIFIED","Clerk#000009775",0,"ake about the carefully regular forges. c"
12737351,394,"F",184692.36,"1995-02-10","4-NOT SPECIFIED","Clerk#000007250",0,"ully bold courts. slyly idle pearls cajole across the accounts. careful"
12737376,616285,"O",155649.58,"1995-10-07","1-URGENT","Clerk#000000337",0,"y fluffily dogged depo"
12737380,1131850,"O",217133.83,"1995-12-19","1-URGENT","Clerk#000006663",0,"y bold dependencies. ironic,"
12737381,1483297,"F",92977.57,"1995-02-15","1-URGENT","Clerk#000008602",0,"al courts. final deposits haggle. express accounts unwind quic"
12737383,1030373,"O",247506.44,"1995-08-03","2-HIGH","Clerk#000004146",0,"inal pinto beans about the quickly even deposits hang "
12737413,691801,"O",153752.15,"1995-09-12","5-LOW","Clerk#000008721",0,"dependencies. final, bol"
12737508,206756,"O",137542.06,"1995-11-19","1-URGENT","Clerk#000007633",0,"h fluffily about the blithely final tithes. even theodolites wake fu"
12737538,678920,"P",318162.76,"1995-04-25","3-MEDIUM","Clerk#000005013",0," special instructions integrate fluffily regul"
12737541,1446128,"P",126885.93,"1995-05-31","4-NOT SPECIFIED","Clerk#000002655",0,"ages was after the blithely even packages. slyly "
12737574,1185634,"O",32077.22,"1995-09-08","1-URGENT","Clerk#000009947",0," pinto beans. dependencies cajole against the even, ironic foxes. quickl"
12737575,939863,"O",99818.02,"1995-12-30","2-HIGH","Clerk#000009130",0,"ons. carefully express deposits"
12737607,684415,"F",150797.19,"1995-01-21","4-NOT SPECIFIED","Clerk#000005632",0,"s deposits. silent, ironic asymptotes sleep slyly. pendi"
12737633,1238870,"O",142107.73,"1995-10-29","2-HIGH","Clerk#000006971",0,"ld deposits integra"
12737635,92239,"O",168465.39,"1995-11-08","5-LOW","Clerk#000006328",0,"counts haggle finally unusual deposits"
12737638,16270,"O",132665.22,"1995-10-13","2-HIGH","Clerk#000007783",0,"lly dependencies. slyly bold deposi"
12737729,787982,"O",58049.72,"1995-12-04","1-URGENT","Clerk#000004335",0,"e carefully. final, ironic requests nod accord"
12737731,921700,"O",286553.14,"1995-11-24","4-NOT SPECIFIED","Clerk#000004665",0,"e carefully even requests. blithely express ideas use "
12737762,378221,"O",218886.06,"1995-11-17","2-HIGH","Clerk#000002653",0,"press blithely. blithely unusual dolphins are. express, unusual depo"
12737764,915430,"O",35361.24,"1995-09-28","1-URGENT","Clerk#000006825",0,"luffily regular packages. excuses at the deposits haggle blithely b"
12737765,122693,"O",146637.89,"1995-09-13","3-MEDIUM","Clerk#000002183",0,"nic theodolites affix slyly platelets. unusual packages cajole quickl"
12737795,1098565,"O",89236.69,"1995-07-14","3-MEDIUM","Clerk#000002657",0,"ly carefully final foxes. furiously regular deposits haggle."
12737825,1269578,"O",126375.81,"1995-10-31","2-HIGH","Clerk#000008236",0,"sits wake slyly about the slyly even ideas. express re"
12737826,280889,"O",197039.90,"1995-10-02","1-URGENT","Clerk#000004991",0,"ly idle requests haggle blithely acr"
12737827,394766,"O",126108.73,"1995-10-07","3-MEDIUM","Clerk#000001757",0,"s. requests affix s"
12737893,346903,"O",71285.44,"1995-07-22","2-HIGH","Clerk#000004596",0,"ully pending pearls affix slyly above the fur"
12737953,618142,"F",180432.18,"1995-02-07","3-MEDIUM","Clerk#000000225",0,"ly even accounts cajole against the quickly silent accounts. quickly thin de"
12737957,639511,"F",13130.27,"1995-01-16","3-MEDIUM","Clerk#000004681",0," final instructions. carefully sp"
43028354,1330621,"O",77895.30,"1995-10-07","3-MEDIUM","Clerk#000006956",0,"lyly regular packages. furiously bold requ"
43028358,959074,"O",248915.17,"1995-07-22","2-HIGH","Clerk#000000499",0,"s sleep. ironic requests mai"
43028389,1382386,"P",296643.07,"1995-05-12","5-LOW","Clerk#000000026",0," silent, ironic accounts affix slyly along the bold, "
43028390,232543,"P",251315.07,"1995-05-06","1-URGENT","Clerk#000008173",0,"wake above the express"
43028451,429589,"O",157758.88,"1995-11-13","5-LOW","Clerk#000005595",0,"nic courts detect blithely blithely final accounts. ironic theodolite"
43028514,673192,"P",125517.78,"1995-04-19","1-URGENT","Clerk#000008814",0,"iously bold ideas are fluffily. special accounts according to the blithely re"
43028517,459616,"O",193066.59,"1995-11-15","4-NOT SPECIFIED","Clerk#000002554",0,"carefully pending theodolites. regular, ironic deposits use quickly regula"
43028547,1292219,"O",21300.77,"1995-11-06","3-MEDIUM","Clerk#000001276",0,"y special platelets. blithely final packages are finally dep"
